,date,precipitation,snow,snow_depth,max_temp,min_temp,avg_daily_wind_speed,avg_relative_humidity,avg_daily_temp,year,month,day,dayof,precip_z,snow_z,maxt_z,mint_z,ws_z,dt_z,score1,score2,score3
3625,2014-12-16,0.0,0.0,0.0,55.0,42.0,8.05,71.0,50.0,2014,12,16,12-16,-0.38441954879664436,-0.146424826495752,0.373462422568421,0.921948525594482,0.009009797144309193,0.6627392038976039,8.35,9.0,9.0
3626,2014-12-17,0.01,0.0,0.0,42.0,32.0,4.25,79.0,40.0,2014,12,17,12-17,-0.3569100450984724,-0.146424826495752,-0.6676221953954049,0.06111480688551981,-1.1677145985714614,-0.22331370392301736,6.68,7.0,9.0
3627,2014-12-18,0.14,0.0,0.0,39.0,33.0,3.58,84.0,35.0,2014,12,18,12-18,0.0007135029777623963,-0.146424826495752,-0.9078724918485955,0.14719817875641603,-1.3751896893950315,-0.666340157833328,5.01,5.0,7.0
3628,2014-12-19,0.0,0.0,0.0,41.0,35.0,6.26,70.0,37.0,2014,12,19,12-19,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,0.31936492249820847,-0.5452893261007513,-0.4891295762692037,5.01,6.0,6.0
3629,2014-12-20,0.0,0.0,0.0,46.0,29.0,4.25,69.0,38.0,2014,12,20,12-20,-0.38441954879664436,-0.146424826495752,-0.34728846679115083,-0.19713530872716886,-1.1677145985714614,-0.40052428548714164,5.01,5.0,9.0
3630,2014-12-21,0.0,0.0,0.0,54.0,25.0,3.13,72.0,37.0,2014,12,21,12-21,-0.38441954879664436,-0.146424826495752,0.2933789904173575,-0.5414687962107537,-1.5145386309929516,-0.4891295762692037,6.68,7.0,9.0
3631,2014-12-22,0.03,0.0,0.0,54.0,42.0,10.51,85.0,49.0,2014,12,22,12-22,-0.3018910377021286,-0.146424826495752,0.2933789904173575,0.921948525594482,0.7707840112129392,0.5741339131155417,8.35,9.0,9.0
3632,2014-12-23,0.72,0.0,0.0,57.0,53.0,8.5,94.0,54.0,2014,12,23,12-23,1.596264717471733,-0.146424826495752,0.5336292868705481,1.8688656161743404,0.14835873874222916,1.0171603670258524,6.68,7.0,7.0
3633,2014-12-24,0.14,0.0,0.0,56.0,42.0,6.93,86.0,53.0,2014,12,24,12-24,0.0007135029777623963,-0.146424826495752,0.45354585471948455,0.921948525594482,-0.33781423527718135,0.9285550762437902,6.68,7.0,9.0
3634,2014-12-25,0.0,0.0,0.0,50.0,35.0,6.04,73.0,43.0,2014,12,25,12-25,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,0.31936492249820847,-0.6134154753264012,0.042502168423169,6.68,7.0,9.0
3635,2014-12-26,0.0,0.0,0.0,55.0,31.0,6.26,74.0,41.0,2014,12,26,12-26,-0.38441954879664436,-0.146424826495752,0.373462422568421,-0.024968564985376408,-0.5452893261007513,-0.13470841314095525,5.01,6.0,8.0
3636,2014-12-27,0.38,0.0,0.0,59.0,47.0,6.26,78.0,50.0,2014,12,27,12-27,0.6609415917338881,-0.146424826495752,0.6937961511726751,1.3523653849489632,-0.5452893261007513,0.6627392038976039,6.68,7.0,9.0
3637,2014-12-28,0.28,0.0,0.0,50.0,37.0,6.04,94.0,45.0,2014,12,28,12-28,0.3858465547521691,-0.146424826495752,-0.026954738186896664,0.49153166624000094,-0.6134154753264012,0.21971274998729326,5.01,5.0,9.0
3638,2014-12-29,0.03,0.0,0.0,40.0,37.0,7.61,89.0,38.0,2014,12,29,12-29,-0.3018910377021286,-0.146424826495752,-0.827789059697532,0.49153166624000094,-0.12724250130699066,-0.40052428548714164,5.01,6.0,6.0
3639,2014-12-30,0.0,0.0,0.0,43.0,29.0,10.51,67.0,36.0,2014,12,30,12-30,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,-0.19713530872716886,0.7707840112129392,-0.5777348670512659,3.34,4.0,8.0
3640,2014-12-31,0.0,0.0,0.0,34.0,24.0,5.15,67.0,30.0,2014,12,31,12-31,-0.38441954879664436,-0.146424826495752,-1.3082896526039132,-0.6275521680816499,-0.889016715375621,-1.1093666117436387,5.01,5.0,7.0
3641,2015-01-01,0.0,0.0,0.0,41.0,22.0,2.01,67.0,30.0,2015,1,1,1-1,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,-0.7997189118234425,-1.8613626634144418,-1.1093666117436387,5.01,5.0,5.0
3642,2015-01-02,0.08,0.0,0.0,44.0,38.0,2.24,88.0,40.0,2015,1,2,1-2,-0.16434351921126908,-0.146424826495752,-0.5074553310932779,0.5776150381108971,-1.7901398710421714,-0.22331370392301736,6.68,7.0,9.0
3643,2015-01-03,0.58,0.0,0.0,63.0,44.0,11.19,93.0,52.0,2015,1,3,1-3,1.211131665697326,-0.146424826495752,1.0141298797769294,1.0941152693362746,0.9813557451831296,0.8399497854617282,6.68,7.0,7.0
3644,2015-01-04,0.04,0.0,0.0,63.0,28.0,11.41,74.0,54.0,2015,1,4,1-4,-0.2743815340039567,-0.146424826495752,1.0141298797769294,-0.2832186805980651,1.0494818944087796,1.0171603670258524,6.68,7.0,9.0
3645,2015-01-05,0.0,0.0,0.0,33.0,20.0,6.49,57.0,29.0,2015,1,5,1-5,-0.38441954879664436,-0.146424826495752,-1.388373084754977,-0.9718856555652349,-0.4740665337284809,-1.1979719025257007,3.34,4.0,4.0
3646,2015-01-06,0.0,0.0,0.0,43.0,23.0,6.71,59.0,33.0,2015,1,6,1-6,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,-0.7136355399525461,-0.4059403845028311,-0.8435507393974523,3.34,4.0,6.0
3647,2015-01-07,0.0,0.12,0.0,27.0,7.0,12.97,57.0,25.0,2015,1,7,1-7,-0.38441954879664436,0.12183115676642507,-1.868873677661358,-2.0909694898868856,1.5325582252815697,-1.5523930656539493,1.67,2.0,4.0
3648,2015-01-08,0.0,0.0,0.0,30.0,4.0,9.4,47.0,12.0,2015,1,8,1-8,-0.38441954879664436,-0.146424826495752,-1.6286233812081674,-2.349219605499574,0.4270566219380696,-2.704261845820757,3.34,4.0,4.0
3649,2015-01-09,0.0,0.0,0.0,35.0,17.0,7.61,43.0,28.0,2015,1,9,1-9,-0.38441954879664436,-0.146424826495752,-1.2282062204528497,-1.2301357711779235,-0.12724250130699066,-1.2865771933077628,3.34,4.0,4.0
3650,2015-01-10,0.0,0.0,0.0,36.0,10.0,2.46,48.0,22.0,2015,1,10,1-10,-0.38441954879664436,-0.146424826495752,-1.1481227883017862,-1.8327193742741972,-1.7220137218165217,-1.8182089380001356,5.01,5.0,5.0
3651,2015-01-11,0.02,0.0,0.0,44.0,27.0,2.24,62.0,34.0,2015,1,11,1-11,-0.3294005414003005,-0.146424826495752,-0.5074553310932779,-0.3693020524689613,-1.7901398710421714,-0.7549454486153901,5.01,5.0,9.0
3652,2015-01-12,0.94,0.0,0.0,47.0,34.0,7.38,95.0,44.0,2015,1,12,1-12,2.2014737988315147,-0.146424826495752,-0.26720503464008727,0.23328155062731226,-0.1984652936792611,0.13110745920523112,5.01,5.0,7.0
3653,2015-01-13,0.0,0.0,0.0,34.0,29.0,11.41,84.0,34.0,2015,1,13,1-13,-0.38441954879664436,-0.146424826495752,-1.3082896526039132,-0.19713530872716886,1.0494818944087796,-0.7549454486153901,3.34,4.0,6.0
3654,2015-01-14,0.0,0.0,0.0,38.0,27.0,3.58,75.0,31.0,2015,1,14,1-14,-0.38441954879664436,-0.146424826495752,-0.9879559239996591,-0.3693020524689613,-1.3751896893950315,-1.0207613209615765,5.01,5.0,7.0
3655,2015-01-15,0.0,0.0,0.0,40.0,27.0,0.89,75.0,32.0,2015,1,15,1-15,-0.38441954879664436,-0.146424826495752,-0.827789059697532,-0.3693020524689613,-2.208186695835932,-0.9321560301795143,5.01,5.0,7.0
3656,2015-01-16,0.0,0.0,0.0,55.0,23.0,2.91,68.0,36.0,2015,1,16,1-16,-0.38441954879664436,-0.146424826495752,0.373462422568421,-0.7136355399525461,-1.5826647802186014,-0.5777348670512659,6.68,7.0,7.0
3657,2015-01-17,0.0,0.0,0.0,59.0,28.0,10.07,54.0,41.0,2015,1,17,1-17,-0.38441954879664436,-0.146424826495752,0.6937961511726751,-0.2832186805980651,0.6345317127616397,-0.13470841314095525,5.01,6.0,8.0
3658,2015-01-18,0.0,0.0,0.0,60.0,36.0,7.61,45.0,50.0,2015,1,18,1-18,-0.38441954879664436,-0.146424826495752,0.7738795833237387,0.4054482943691047,-0.12724250130699066,0.6627392038976039,8.35,9.0,9.0
3659,2015-01-19,0.0,0.0,0.0,67.0,33.0,4.47,42.0,48.0,2015,1,19,1-19,-0.38441954879664436,-0.146424826495752,1.3344636083811834,0.14719817875641603,-1.0995884493458117,0.4855286223334796,10.02,10.0,10.0
3660,2015-01-20,0.0,0.0,0.0,64.0,41.0,4.92,50.0,51.0,2015,1,20,1-20,-0.38441954879664436,-0.146424826495752,1.0942133119279929,0.8358651537235858,-0.9602395077478914,0.751344494679666,10.02,10.0,10.0
3661,2015-01-21,0.0,0.0,0.0,59.0,32.0,4.25,54.0,49.0,2015,1,21,1-21,-0.38441954879664436,-0.146424826495752,0.6937961511726751,0.06111480688551981,-1.1677145985714614,0.5741339131155417,10.02,10.0,10.0
3662,2015-01-22,0.0,0.0,0.0,45.0,33.0,6.04,66.0,41.0,2015,1,22,1-22,-0.38441954879664436,-0.146424826495752,-0.42737189894221433,0.14719817875641603,-0.6134154753264012,-0.13470841314095525,5.01,6.0,8.0
3663,2015-01-23,0.44,0.2,0.0,38.0,33.0,8.5,90.0,38.0,2015,1,23,1-23,0.8259986139229196,0.30066847894120985,-0.9879559239996591,0.14719817875641603,0.14835873874222916,-0.40052428548714164,1.67,2.0,4.0
3664,2015-01-24,0.04,0.59,0.0,50.0,28.0,6.71,75.0,37.0,2015,1,24,1-24,-0.2743815340039567,1.172500424543285,-0.026954738186896664,-0.2832186805980651,-0.4059403845028311,-0.4891295762692037,1.67,2.0,6.0
3665,2015-01-25,0.07,0.0,0.0,57.0,31.0,9.62,75.0,42.0,2015,1,25,1-25,-0.19185302290944098,-0.146424826495752,0.5336292868705481,-0.024968564985376408,0.4951827711637191,-0.04610312235889312,5.01,6.0,8.0
3666,2015-01-26,0.01,0.0,0.0,44.0,33.0,8.95,83.0,38.0,2015,1,26,1-26,-0.3569100450984724,-0.146424826495752,-0.5074553310932779,0.14719817875641603,0.2877076803401491,-0.40052428548714164,5.01,6.0,8.0
3667,2015-01-27,0.0,0.0,0.0,42.0,32.0,7.16,79.0,36.0,2015,1,27,1-27,-0.38441954879664436,-0.146424826495752,-0.6676221953954049,0.06111480688551981,-0.2665914429049109,-0.5777348670512659,5.01,6.0,8.0
3668,2015-01-28,0.0,0.0,0.0,51.0,30.0,7.38,56.0,38.0,2015,1,28,1-28,-0.38441954879664436,-0.146424826495752,0.05312869396416687,-0.11105193685627263,-0.1984652936792611,-0.40052428548714164,5.01,6.0,8.0
3669,2015-01-29,0.0,0.0,0.0,67.0,40.0,14.54,54.0,50.0,2015,1,29,1-29,-0.38441954879664436,-0.146424826495752,1.3344636083811834,0.7497817818526896,2.0187311993009796,0.6627392038976039,8.35,9.0,9.0
3670,2015-01-30,0.0,0.0,0.0,47.0,31.0,9.17,52.0,40.0,2015,1,30,1-30,-0.38441954879664436,-0.146424826495752,-0.26720503464008727,-0.024968564985376408,0.3558338295657992,-0.22331370392301736,3.34,4.0,8.0
3671,2015-01-31,0.0,0.0,0.0,47.0,23.0,2.46,54.0,35.0,2015,1,31,1-31,-0.38441954879664436,-0.146424826495752,-0.26720503464008727,-0.7136355399525461,-1.7220137218165217,-0.666340157833328,5.01,5.0,7.0
3672,2015-02-01,0.73,0.0,0.0,56.0,42.0,12.75,,47.0,2015,2,1,2-1,1.6237742211699049,-0.146424826495752,0.45354585471948455,0.921948525594482,1.4644320760559197,0.3969233315514175,6.68,7.0,7.0
3673,2015-02-02,0.01,0.0,0.0,46.0,24.0,10.51,,37.0,2015,2,2,2-2,-0.3569100450984724,-0.146424826495752,-0.34728846679115083,-0.6275521680816499,0.7707840112129392,-0.4891295762692037,3.34,4.0,8.0
3674,2015-02-03,0.0,0.0,0.0,45.0,18.0,4.7,,29.0,2015,2,3,2-3,-0.38441954879664436,-0.146424826495752,-0.42737189894221433,-1.1440523993070273,-1.028365656973541,-1.1979719025257007,5.01,5.0,7.0
3675,2015-02-04,0.0,0.0,0.0,54.0,27.0,6.26,,39.0,2015,2,4,2-4,-0.38441954879664436,-0.146424826495752,0.2933789904173575,-0.3693020524689613,-0.5452893261007513,-0.3119189947050795,5.01,6.0,8.0
3676,2015-02-05,0.0,0.0,0.0,37.0,21.0,10.51,,34.0,2015,2,5,2-5,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-0.8858022836943387,0.7707840112129392,-0.7549454486153901,3.34,4.0,4.0
3677,2015-02-06,0.0,0.0,0.0,53.0,16.0,4.47,,30.0,2015,2,6,2-6,-0.38441954879664436,-0.146424826495752,0.21329555826629396,-1.3162191430488197,-1.0995884493458117,-1.1093666117436387,6.68,7.0,7.0
3678,2015-02-07,0.0,0.0,0.0,65.0,28.0,10.29,,45.0,2015,2,7,2-7,-0.38441954879664436,-0.146424826495752,1.1742967440790564,-0.2832186805980651,0.7026578619872892,0.21971274998729326,6.68,7.0,9.0
3679,2015-02-08,0.0,0.0,0.0,62.0,50.0,10.07,,55.0,2015,2,8,2-8,-0.38441954879664436,-0.146424826495752,0.9340464476258658,1.6106155005616518,0.6345317127616397,1.1057656578079145,8.35,9.0,9.0
3680,2015-02-09,0.0,0.0,0.0,59.0,33.0,10.51,,51.0,2015,2,9,2-9,-0.38441954879664436,-0.146424826495752,0.6937961511726751,0.14719817875641603,0.7707840112129392,0.751344494679666,8.35,9.0,9.0
3681,2015-02-10,0.0,0.0,0.0,44.0,30.0,8.5,,36.0,2015,2,10,2-10,-0.38441954879664436,-0.146424826495752,-0.5074553310932779,-0.11105193685627263,0.14835873874222916,-0.5777348670512659,3.34,4.0,8.0
3682,2015-02-11,0.0,0.0,0.0,54.0,23.0,5.15,,37.0,2015,2,11,2-11,-0.38441954879664436,-0.146424826495752,0.2933789904173575,-0.7136355399525461,-0.889016715375621,-0.4891295762692037,6.68,7.0,7.0
3683,2015-02-12,0.0,0.0,0.0,39.0,21.0,13.2,,34.0,2015,2,12,2-12,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,-0.8858022836943387,1.6037810176538396,-0.7549454486153901,3.34,4.0,4.0
3684,2015-02-13,0.0,0.0,0.0,38.0,18.0,3.36,,25.0,2015,2,13,2-13,-0.38441954879664436,-0.146424826495752,-0.9879559239996591,-1.1440523993070273,-1.4433158386206815,-1.5523930656539493,5.01,5.0,5.0
3685,2015-02-14,0.0,0.0,0.0,52.0,16.0,10.96,,35.0,2015,2,14,2-14,-0.38441954879664436,-0.146424826495752,0.1332121261152304,-1.3162191430488197,0.9101329528108597,-0.666340157833328,5.01,6.0,6.0
3686,2015-02-15,0.0,0.0,0.0,27.0,13.0,10.51,,20.0,2015,2,15,2-15,-0.38441954879664436,-0.146424826495752,-1.868873677661358,-1.5744692586615083,0.7707840112129392,-1.99541951956426,3.34,4.0,4.0
3687,2015-02-16,1.12,0.51,0.0,31.0,17.0,10.51,,27.0,2015,2,16,2-16,2.6966448653986097,0.9936631023685006,-1.548539949057104,-1.2301357711779235,0.7707840112129392,-1.375182484089825,0.0,0.0,0.0
3688,2015-02-17,0.0,0.0,1.18,28.0,14.0,4.47,,20.0,2015,2,17,2-17,-0.38441954879664436,-0.146424826495752,-1.7887902455102944,-1.4883858867906121,-1.0995884493458117,-1.99541951956426,5.01,5.0,5.0
3689,2015-02-18,0.03,0.71,1.18,27.0,9.0,10.96,,24.0,2015,2,18,2-18,-0.3018910377021286,1.4407564078054622,-1.868873677661358,-1.9188027461450934,0.9101329528108597,-1.6409983564360113,1.67,2.0,2.0
3690,2015-02-19,0.0,0.0,0.0,20.0,5.0,6.49,,13.0,2015,2,19,2-19,-0.38441954879664436,-0.146424826495752,-2.429457702718803,-2.263136233628678,-0.4740665337284809,-2.6156565550386945,3.34,4.0,4.0
3691,2015-02-20,0.32,0.39,0.0,31.0,10.0,9.4,,15.0,2015,2,20,2-20,0.4958845695448567,0.7254071191063236,-1.548539949057104,-1.8327193742741972,0.4270566219380696,-2.4384459734745705,0.0,0.0,2.0
3692,2015-02-21,2.36,0.0,0.0,46.0,31.0,11.86,,35.0,2015,2,21,2-21,6.1078233239719255,-0.146424826495752,-0.34728846679115083,-0.024968564985376408,1.1888308360066997,-0.666340157833328,1.67,2.0,6.0
3693,2015-02-22,0.0,0.0,0.0,43.0,30.0,11.41,,36.0,2015,2,22,2-22,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,-0.11105193685627263,1.0494818944087796,-0.5777348670512659,3.34,4.0,8.0
3694,2015-02-23,0.0,0.0,0.0,31.0,21.0,12.97,,28.0,2015,2,23,2-23,-0.38441954879664436,-0.146424826495752,-1.548539949057104,-0.8858022836943387,1.5325582252815697,-1.2865771933077628,3.34,4.0,4.0
3695,2015-02-24,0.0,0.0,0.0,36.0,22.0,3.36,,26.0,2015,2,24,2-24,-0.38441954879664436,-0.146424826495752,-1.1481227883017862,-0.7997189118234425,-1.4433158386206815,-1.463787774871887,5.01,5.0,5.0
3696,2015-02-25,0.03,0.39,0.0,38.0,19.0,4.25,,29.0,2015,2,25,2-25,-0.3018910377021286,0.7254071191063236,-0.9879559239996591,-1.057969027436131,-1.1677145985714614,-1.1979719025257007,3.34,3.0,3.0
3697,2015-02-26,0.0,0.12,1.18,46.0,26.0,8.5,,35.0,2015,2,26,2-26,-0.38441954879664436,0.12183115676642507,-0.34728846679115083,-0.4553854243398575,0.14835873874222916,-0.666340157833328,1.67,2.0,8.0
3698,2015-02-27,0.0,0.0,0.0,33.0,19.0,9.84,,27.0,2015,2,27,2-27,-0.38441954879664436,-0.146424826495752,-1.388373084754977,-1.057969027436131,0.5633089203893692,-1.375182484089825,3.34,4.0,4.0
3699,2015-02-28,0.0,0.0,0.0,50.0,25.0,4.92,,31.0,2015,2,28,2-28,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-0.5414687962107537,-0.9602395077478914,-1.0207613209615765,5.01,5.0,9.0
3700,2015-12-01,0.66,0.0,0.0,64.0,51.0,5.59,84.0,58.0,2015,12,1,12-1,1.4312076952827015,-0.146424826495752,1.0942133119279929,1.696698872432548,-0.7527644169243214,1.3715815301541008,8.35,8.0,8.0
3701,2015-12-02,0.0,0.0,0.0,54.0,39.0,6.71,66.0,50.0,2015,12,2,12-2,-0.38441954879664436,-0.146424826495752,0.2933789904173575,0.6636984099817934,-0.4059403845028311,0.6627392038976039,8.35,9.0,9.0
3702,2015-12-03,0.0,0.0,0.0,48.0,33.0,6.71,61.0,41.0,2015,12,3,12-3,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,0.14719817875641603,-0.4059403845028311,-0.13470841314095525,5.01,6.0,8.0
3703,2015-12-04,0.0,0.0,0.0,56.0,28.0,3.8,62.0,40.0,2015,12,4,12-4,-0.38441954879664436,-0.146424826495752,0.45354585471948455,-0.2832186805980651,-1.3070635401693815,-0.22331370392301736,6.68,7.0,9.0
3704,2015-12-05,0.0,0.0,0.0,60.0,28.0,1.79,65.0,42.0,2015,12,5,12-5,-0.38441954879664436,-0.146424826495752,0.7738795833237387,-0.2832186805980651,-1.9294888126400918,-0.04610312235889312,6.68,7.0,9.0
3705,2015-12-06,0.0,0.0,0.0,62.0,30.0,3.58,66.0,44.0,2015,12,6,12-6,-0.38441954879664436,-0.146424826495752,0.9340464476258658,-0.11105193685627263,-1.3751896893950315,0.13110745920523112,8.35,8.0,10.0
3706,2015-12-07,0.0,0.0,0.0,60.0,38.0,3.13,65.0,51.0,2015,12,7,12-7,-0.38441954879664436,-0.146424826495752,0.7738795833237387,0.5776150381108971,-1.5145386309929516,0.751344494679666,10.02,10.0,10.0
3707,2015-12-08,0.0,0.0,0.0,64.0,31.0,5.82,62.0,46.0,2015,12,8,12-8,-0.38441954879664436,-0.146424826495752,1.0942133119279929,-0.024968564985376408,-0.6815416245520509,0.3083180407693554,8.35,8.0,10.0
3708,2015-12-09,0.0,0.0,0.0,59.0,43.0,7.38,75.0,51.0,2015,12,9,12-9,-0.38441954879664436,-0.146424826495752,0.6937961511726751,1.0080318974653784,-0.1984652936792611,0.751344494679666,8.35,9.0,9.0
3709,2015-12-10,0.0,0.0,0.0,62.0,40.0,7.16,84.0,51.0,2015,12,10,12-10,-0.38441954879664436,-0.146424826495752,0.9340464476258658,0.7497817818526896,-0.2665914429049109,0.751344494679666,8.35,9.0,9.0
3710,2015-12-11,0.0,0.0,0.0,73.0,54.0,10.07,77.0,62.0,2015,12,11,12-11,-0.38441954879664436,-0.146424826495752,1.8149642012875646,1.9549489880452366,0.6345317127616397,1.7260026932823493,8.35,9.0,9.0
3711,2015-12-12,0.0,0.0,0.0,70.0,56.0,8.28,77.0,67.0,2015,12,12,12-12,-0.38441954879664436,-0.146424826495752,1.5747139048343741,2.127115731787029,0.08023258951657909,2.16902914719266,8.35,9.0,9.0
3712,2015-12-13,0.0,0.0,0.0,76.0,58.0,16.11,62.0,65.0,2015,12,13,12-13,-0.38441954879664436,-0.146424826495752,2.055214497740755,2.2992824755288215,2.5049041733203903,1.9918185656285357,8.35,9.0,9.0
3713,2015-12-14,0.55,0.0,0.0,71.0,52.0,12.97,66.0,63.0,2015,12,14,12-14,1.1286031546028106,-0.146424826495752,1.6547973369854376,1.7827822443034442,1.5325582252815697,1.8146079840644116,6.68,7.0,7.0
3714,2015-12-15,0.0,0.0,0.0,68.0,43.0,2.24,70.0,55.0,2015,12,15,12-15,-0.38441954879664436,-0.146424826495752,1.414547040532247,1.0080318974653784,-1.7901398710421714,1.1057656578079145,10.02,10.0,10.0
3715,2015-12-16,0.04,0.0,0.0,70.0,40.0,3.8,71.0,53.0,2015,12,16,12-16,-0.2743815340039567,-0.146424826495752,1.5747139048343741,0.7497817818526896,-1.3070635401693815,0.9285550762437902,10.02,10.0,10.0
3716,2015-12-17,0.0,0.0,0.0,57.0,33.0,7.61,60.0,51.0,2015,12,17,12-17,-0.38441954879664436,-0.146424826495752,0.5336292868705481,0.14719817875641603,-0.12724250130699066,0.751344494679666,8.35,9.0,9.0
3717,2015-12-18,0.0,0.0,0.0,42.0,28.0,6.71,56.0,37.0,2015,12,18,12-18,-0.38441954879664436,-0.146424826495752,-0.6676221953954049,-0.2832186805980651,-0.4059403845028311,-0.4891295762692037,3.34,4.0,8.0
3718,2015-12-19,0.0,0.0,0.0,52.0,29.0,4.03,51.0,39.0,2015,12,19,12-19,-0.38441954879664436,-0.146424826495752,0.1332121261152304,-0.19713530872716886,-1.2358407477971112,-0.3119189947050795,6.68,7.0,9.0
3719,2015-12-20,0.0,0.0,0.0,57.0,28.0,6.71,54.0,40.0,2015,12,20,12-20,-0.38441954879664436,-0.146424826495752,0.5336292868705481,-0.2832186805980651,-0.4059403845028311,-0.22331370392301736,5.01,6.0,8.0
3720,2015-12-21,0.43,0.0,0.0,61.0,48.0,14.32,75.0,53.0,2015,12,21,12-21,0.7984891102247477,-0.146424826495752,0.8539630154748022,1.4384487568198594,1.9506050500753302,0.9285550762437902,6.68,7.0,7.0
3721,2015-12-22,0.81,0.0,0.0,70.0,56.0,7.16,84.0,62.0,2015,12,22,12-22,1.8438502507552805,-0.146424826495752,1.5747139048343741,2.127115731787029,-0.2665914429049109,1.7260026932823493,6.68,7.0,7.0
3722,2015-12-23,0.03,0.0,0.0,70.0,64.0,15.88,81.0,66.0,2015,12,23,12-23,-0.3018910377021286,-0.146424826495752,1.5747139048343741,2.8157827067541987,2.43368138094812,2.0804238564105977,8.35,9.0,9.0
3723,2015-12-24,0.0,0.0,0.0,74.0,54.0,3.8,69.0,66.0,2015,12,24,12-24,-0.38441954879664436,-0.146424826495752,1.8950476334386281,1.9549489880452366,-1.3070635401693815,2.0804238564105977,10.02,10.0,10.0
3724,2015-12-25,1.17,0.0,0.0,69.0,56.0,6.04,91.0,62.0,2015,12,25,12-25,2.834192383889469,-0.146424826495752,1.4946304726833106,2.127115731787029,-0.6134154753264012,1.7260026932823493,6.68,7.0,7.0
3725,2015-12-26,0.55,0.0,0.0,75.0,57.0,8.95,82.0,64.0,2015,12,26,12-26,1.1286031546028106,-0.146424826495752,1.9751310655896916,2.2131991036579253,0.2877076803401491,1.9032132748464736,6.68,7.0,7.0
3726,2015-12-27,0.0,0.0,0.0,76.0,59.0,13.2,75.0,71.0,2015,12,27,12-27,-0.38441954879664436,-0.146424826495752,2.055214497740755,2.3853658473997177,1.6037810176538396,2.5234503103209085,8.35,9.0,9.0
3727,2015-12-28,0.68,0.0,0.0,74.0,52.0,13.42,74.0,65.0,2015,12,28,12-28,1.4862267026790452,-0.146424826495752,1.8950476334386281,1.7827822443034442,1.6719071668794898,1.9918185656285357,6.68,7.0,7.0
3728,2015-12-29,0.0,0.0,0.0,53.0,44.0,5.37,69.0,53.0,2015,12,29,12-29,-0.38441954879664436,-0.146424826495752,0.21329555826629396,1.0941152693362746,-0.8208905661499711,0.9285550762437902,10.02,10.0,10.0
3729,2015-12-30,0.0,0.0,0.0,50.0,44.0,4.25,75.0,47.0,2015,12,30,12-30,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,1.0941152693362746,-1.1677145985714614,0.3969233315514175,8.35,8.0,10.0
3730,2015-12-31,0.0,0.0,0.0,44.0,35.0,8.28,69.0,42.0,2015,12,31,12-31,-0.38441954879664436,-0.146424826495752,-0.5074553310932779,0.31936492249820847,0.08023258951657909,-0.04610312235889312,5.01,6.0,8.0
3731,2016-01-01,0.0,0.0,0.0,45.0,32.0,5.15,61.0,37.0,2016,1,1,1-1,-0.38441954879664436,-0.146424826495752,-0.42737189894221433,0.06111480688551981,-0.889016715375621,-0.4891295762692037,6.68,7.0,9.0
3732,2016-01-02,0.0,0.0,0.0,51.0,24.0,4.03,58.0,36.0,2016,1,2,1-2,-0.38441954879664436,-0.146424826495752,0.05312869396416687,-0.6275521680816499,-1.2358407477971112,-0.5777348670512659,6.68,7.0,9.0
3733,2016-01-03,0.0,0.0,0.0,55.0,29.0,6.71,57.0,39.0,2016,1,3,1-3,-0.38441954879664436,-0.146424826495752,0.373462422568421,-0.19713530872716886,-0.4059403845028311,-0.3119189947050795,5.01,6.0,8.0
3734,2016-01-04,0.0,0.0,0.0,39.0,27.0,10.51,56.0,36.0,2016,1,4,1-4,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,-0.3693020524689613,0.7707840112129392,-0.5777348670512659,3.34,4.0,6.0
3735,2016-01-05,0.0,0.0,0.0,44.0,24.0,4.25,54.0,32.0,2016,1,5,1-5,-0.38441954879664436,-0.146424826495752,-0.5074553310932779,-0.6275521680816499,-1.1677145985714614,-0.9321560301795143,5.01,5.0,9.0
3736,2016-01-06,0.0,0.0,0.0,48.0,25.0,3.13,52.0,34.0,2016,1,6,1-6,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,-0.5414687962107537,-1.5145386309929516,-0.7549454486153901,5.01,5.0,9.0
3737,2016-01-07,0.0,0.0,0.0,56.0,28.0,3.36,68.0,39.0,2016,1,7,1-7,-0.38441954879664436,-0.146424826495752,0.45354585471948455,-0.2832186805980651,-1.4433158386206815,-0.3119189947050795,6.68,7.0,9.0
3738,2016-01-08,0.02,0.0,0.0,59.0,47.0,6.71,80.0,53.0,2016,1,8,1-8,-0.3294005414003005,-0.146424826495752,0.6937961511726751,1.3523653849489632,-0.4059403845028311,0.9285550762437902,8.35,9.0,9.0
